year,month,day,hour,PM2.5,CO,O3,TEMP,WSPM,PRES
2015,2,8,6,8.0,600.0,44.0,-7.0,2.0,1032.0
2015,2,8,7,3.0,500.0,53.0,-7.0,1.5,1029.0
2015,2,8,8,5.0,500.0,46.0,-7.0,1.8,1030.0
2015,2,8,9,10.0,700.0,49.0,-5.0,3.0,1029.0
2015,2,8,10,12.0,600.0,52.0,-2.0,1.9,1027.0
2015,2,8,11,13.0,600.0,57.0,-1.0,2.1,1028.0
2015,2,8,12,11.0,500.0,60.0,1.0,0.9,1026.0
2015,2,8,13,19.0,600.0,65.0,1.0,1.4,1026.0
2015,2,8,14,20.0,700.0,61.0,1.5,2.05,1025.0
2015,2,8,15,22.0,800.0,63.0,2.0,2.7,1024.0
2015,2,8,16,36.0,800.0,64.0,2.0,1.8,1021.0
2015,2,8,17,41.0,800.0,64.0,1.0,1.5,1025.0
2015,2,8,18,43.0,900.0,62.0,0.0,1.6,1022.0
2015,2,8,19,62.0,1100.0,45.0,-1.0,1.4,1028.0
2015,2,8,20,80.0,1400.0,20.0,-2.0,1.5,1023.0
2015,2,8,21,95.0,1700.0,12.0,-2.0,1.6,1026.0
2015,2,8,22,104.0,1900.0,6.0,-2.0,0.9,1024.0
2015,2,8,23,123.0,2100.0,7.0,-4.0,0.6,1026.0
2015,2,9,0,137.0,2400.0,4.0,-6.0,0.8,1025.0
2015,2,9,1,86.0,1900.0,6.0,-7.0,0.7,1022.0
2015,2,9,2,79.0,1500.0,13.0,-7.0,0.7,1025.0
2015,2,9,3,85.0,1400.0,10.0,-7.0,0.5,1026.0
2015,2,9,4,106.0,1600.0,9.0,-8.0,0.0,1023.0
2015,2,9,5,80.0,2500.0,4.0,-8.0,0.6,1024.0
2015,2,9,6,65.0,2700.0,9.0,-9.0,0.5,1026.0
2015,2,9,7,71.0,2200.0,5.0,-9.0,0.4,1022.0
2015,2,9,8,83.0,2100.0,4.0,-8.0,0.6,1025.0
2015,2,9,9,86.0,2000.0,9.0,-2.0,0.7,1024.0
2015,2,9,10,89.0,2000.0,13.0,-1.0,1.6,1022.0
2015,2,9,11,91.0,2000.0,16.0,1.0,1.2,1023.0
2015,2,9,12,86.0,1900.0,22.0,3.0,1.2,1022.0
2015,2,9,13,86.0,1700.0,33.0,4.0,1.65,1018.5
2015,2,9,14,83.0,1500.0,44.0,5.0,2.1,1015.0
2015,2,9,15,99.0,1600.0,43.0,6.0,1.8,1016.0
2015,2,9,16,111.0,1700.0,42.0,6.0,2.4,1015.0
2015,2,9,17,120.0,1700.0,50.0,5.0,1.7,1018.0
2015,2,9,18,126.0,1800.0,51.0,4.0,1.8,1014.0
2015,2,9,19,133.0,1900.0,35.0,3.0,1.8,1016.0
2015,2,9,20,148.0,2100.0,19.0,3.0,0.8,1015.0
2015,2,9,21,155.0,2300.0,12.0,0.0,0.7,1013.0
2015,2,9,22,143.0,2600.0,4.0,-2.0,0.6,1013.0
2015,2,9,23,148.0,3400.0,4.0,-2.0,0.5,1011.0
2015,2,10,0,159.0,4000.0,4.0,-4.0,0.7,1015.0
2015,2,10,1,168.0,5200.0,4.0,-5.0,0.4,1014.0
2015,2,10,2,151.0,4400.0,3.0,-4.0,0.4,1014.0
2015,2,10,3,130.0,3200.0,3.0,-5.0,1.0,1012.0
2015,2,10,4,123.0,4100.0,3.0,-5.0,1.0,1011.0
2015,2,10,5,112.0,3600.0,3.0,-6.0,0.7,1010.0
2015,2,10,6,96.0,2900.0,2.0,-5.0,0.6,1011.0
2015,2,10,7,91.0,3000.0,3.0,-6.0,0.9,1009.0
2015,2,10,8,91.0,3300.0,3.0,-5.0,0.6,1013.0
2015,2,10,9,101.0,3400.0,5.0,1.0,0.8,1011.0
2015,2,10,10,115.0,2700.0,11.0,4.0,1.6,1010.0
2015,2,10,11,112.0,2200.0,18.0,7.0,1.1,1012.0
2015,2,10,12,82.0,1500.0,39.0,10.0,2.3,1007.0
2015,2,10,13,87.0,1500.0,70.0,12.0,1.8,1007.0
2015,2,10,14,87.0,1400.0,76.0,12.0,1.8,1006.5
2015,2,10,15,112.0,1700.0,71.0,12.0,1.8,1006.0
2015,2,10,16,104.0,1500.0,75.0,12.0,1.7,1006.0
2015,2,10,17,103.0,1300.0,73.0,11.0,1.9,1006.0
2015,2,10,18,106.0,1600.0,55.0,9.0,1.0,1002.0
2015,2,10,19,149.0,2200.0,38.0,7.0,1.1,1005.0
2015,2,10,20,172.0,2200.0,32.0,6.0,1.2,1006.0
2015,2,10,21,167.0,2300.0,20.0,4.0,1.1,1006.0
2015,2,10,22,181.0,3300.0,6.0,2.0,0.2,1008.0
2015,2,10,23,170.0,3600.0,5.0,2.0,0.9,1007.0
2015,2,11,0,164.0,4600.0,4.0,3.0,1.3,1008.0
2015,2,11,1,86.0,1900.0,6.0,6.0,2.2,1005.0
2015,2,11,2,54.0,1400.0,8.0,4.0,1.5,1010.0
2015,2,11,3,41.0,800.0,15.0,4.0,1.7,1005.0
2015,2,11,4,43.0,800.0,20.0,3.0,2.1,1007.0
2015,2,11,5,72.0,1800.0,9.0,3.0,2.1,1008.0
2015,2,11,6,77.0,2100.0,7.0,3.0,2.0,1007.0
2015,2,11,7,37.0,1200.0,25.0,2.0,1.3,1006.0
2015,2,11,8,32.0,1200.0,11.0,1.0,0.7,1008.0
2015,2,11,9,32.0,1200.0,20.0,3.0,2.1,1009.0
2015,2,11,10,33.0,1300.0,25.0,5.0,2.1,1007.0
2015,2,11,11,35.0,1100.0,39.0,7.0,2.6,1007.0
2015,2,11,12,38.0,1000.0,45.0,7.0,3.2,1007.0
2015,2,11,13,37.0,900.0,58.0,8.0,2.6,1010.0
2015,2,11,14,28.0,700.0,67.0,11.0,1.4,1004.0
2015,2,11,15,17.0,400.0,85.0,11.0,1.1,1009.0
2015,2,11,16,14.0,300.0,92.0,11.0,3.1,1008.0
2015,2,11,17,11.0,400.0,90.0,10.0,1.3,1009.0
2015,2,11,18,15.0,500.0,77.0,9.0,2.6,1010.0
2015,2,11,19,22.0,600.0,62.0,8.0,1.3,1010.0
2015,2,11,20,12.0,400.0,78.0,7.0,1.8,1011.0
2015,2,11,21,8.0,300.0,84.0,6.0,1.9,1012.0
2015,2,11,22,9.0,300.0,78.0,5.0,1.4,1011.0
2015,2,11,23,10.0,300.0,86.0,4.0,0.7,1009.0
2015,2,12,0,8.0,300.0,90.0,3.5,1.0499999999999998,1010.0
2015,2,12,1,9.0,300.0,85.0,3.0,1.4,1011.0
2015,2,12,2,10.0,400.0,78.0,3.0,1.1,1013.0
2015,2,12,3,13.0,700.0,60.0,1.0,1.3,1010.0
2015,2,12,4,16.0,700.0,53.0,-1.0,0.7,1014.0
2015,2,12,5,16.0,800.0,46.0,-2.0,0.7,1012.0
2015,2,12,6,18.0,1500.0,24.0,0.0,0.9,1011.0
2015,2,12,7,18.0,1300.0,19.0,-1.0,0.0,1011.0
2015,2,12,8,25.0,1900.0,6.0,0.0,1.2,1012.0
2015,2,12,9,29.0,1500.0,23.0,3.0,0.9,1014.0
2015,2,12,10,25.0,1000.0,38.0,4.0,1.4,1011.0
2015,2,12,11,27.0,900.0,43.0,5.0,1.4,1016.0
2015,2,12,12,23.0,800.0,47.0,6.0,2.0,1010.0
2015,2,12,13,37.0,1100.0,45.0,6.5,1.8,1009.5
2015,2,12,14,37.0,800.0,65.0,7.0,1.6,1009.0
2015,2,12,15,35.0,700.0,76.0,7.0,2.4,1011.0
2015,2,12,16,34.0,600.0,81.0,7.0,2.0,1008.0
2015,2,12,17,48.0,800.0,86.0,6.0,1.7,1007.0
2015,2,12,18,60.0,900.0,84.0,5.0,1.1,1010.0
2015,2,12,19,72.0,1000.0,73.0,5.0,1.5,1013.0
2015,2,12,20,73.0,1200.0,63.0,4.0,0.9,1014.0
2015,2,12,21,94.0,1400.0,58.0,3.0,1.1,1010.0
2015,2,12,22,112.0,1700.0,49.0,3.0,1.1,1013.0
2015,2,12,23,118.0,1800.0,38.0,2.0,0.5,1011.0
2015,2,13,0,113.0,2000.0,24.0,0.0,1.3,1011.0
2015,2,13,1,123.0,2400.0,6.0,-1.0,0.0,1015.0
2015,2,13,2,134.0,2200.0,5.0,-2.0,0.8,1011.0
2015,2,13,3,130.0,1600.0,4.0,-4.0,0.0,1009.0
2015,2,13,4,117.0,2200.0,6.0,-4.0,0.0,1010.0
2015,2,13,5,104.0,2700.0,3.0,-4.0,0.0,1011.0
2015,2,13,6,95.0,2700.0,3.0,-5.0,0.2,1011.0
2015,2,13,7,89.0,2900.0,3.0,-5.0,0.6,1012.0
2015,2,13,8,94.0,3000.0,3.0,-4.0,0.2,1011.0
2015,2,13,9,95.0,3300.0,4.0,0.0,1.2,1014.0
2015,2,13,10,94.0,2500.0,13.0,2.0,1.1,1011.0
2015,2,13,11,102.0,2400.0,19.0,3.0,0.8,1013.0
2015,2,13,12,121.0,2400.0,20.0,6.0,1.6,1007.0
2015,2,13,13,120.0,2100.0,38.0,7.0,2.0,1006.0
2015,2,13,14,142.0,2200.0,44.0,8.0,2.2,1006.0
2015,2,13,15,136.0,1800.0,59.0,9.0,2.4,1006.0
2015,2,13,16,129.0,1700.0,68.0,9.0,1.5,1008.0
2015,2,13,17,142.0,1900.0,74.0,8.0,1.7,1005.0
2015,2,13,18,158.0,1900.0,87.0,7.0,0.9,1006.0
2015,2,13,19,180.0,2100.0,67.0,4.0,1.3,1005.0
2015,2,13,20,200.0,2400.0,35.0,3.0,0.6,1004.0
2015,2,13,21,216.0,2900.0,10.0,2.0,0.6,1004.0
2015,2,13,22,204.0,3500.0,4.0,1.0,0.1,1006.0
2015,2,13,23,194.0,3700.0,3.0,0.0,0.1,1008.0
2015,2,14,0,188.0,3600.0,3.0,-1.0,0.1,1003.0
2015,2,14,1,185.0,3900.0,3.0,-1.0,0.6,1007.0
2015,2,14,2,193.0,4200.0,3.0,-2.0,0.7,1003.0
2015,2,14,3,194.0,4400.0,3.0,-1.0,0.9,1006.0
2015,2,14,4,163.0,4000.0,4.0,-1.0,0.5,1003.0
2015,2,14,5,154.0,2900.0,6.0,-1.0,0.7,1002.0
2015,2,14,6,175.0,4200.0,4.0,-2.0,0.8,1002.0
2015,2,14,7,183.0,5000.0,3.0,-2.0,0.6,1002.0
2015,2,14,8,176.0,4500.0,3.0,-2.0,0.2,1002.0
2015,2,14,9,184.0,4600.0,4.0,2.0,0.6,1004.0
2015,2,14,10,196.0,3300.0,10.0,4.0,1.8,1003.0
2015,2,14,11,215.0,3600.0,14.0,6.0,1.6,1003.0
2015,2,14,12,221.0,3200.0,25.0,7.0,3.1,1006.0
2015,2,14,13,224.0,3000.0,40.0,9.0,1.7,1004.0
2015,2,14,14,230.0,2700.0,65.0,10.0,1.4,1003.0
2015,2,14,15,219.0,2400.0,80.0,11.0,1.0,1003.0
2015,2,14,16,207.0,2200.0,75.0,12.0,1.1,1003.0
2015,2,14,17,205.0,2300.0,71.0,11.0,0.9,1002.0
2015,2,14,18,231.0,2900.0,40.0,8.0,0.8,1001.0
2015,2,14,19,297.0,3500.0,13.0,5.0,0.0,1005.0
2015,2,14,20,317.0,4800.0,6.0,3.0,0.7,1006.0
2015,2,14,21,315.0,6500.0,5.0,3.0,0.0,1009.0
2015,2,14,22,283.0,4600.0,4.0,2.0,0.4,1010.0
2015,2,14,23,259.0,3900.0,2.0,2.0,0.6,1009.0
2015,2,15,0,248.0,4300.0,3.0,1.0,0.0,1011.0
2015,2,15,1,255.0,3600.0,2.0,1.0,0.5,1008.0
2015,2,15,2,242.0,3100.0,4.0,2.0,0.8,1010.0
2015,2,15,3,256.0,2500.0,12.0,1.0,1.1,1007.0
2015,2,15,4,242.0,2200.0,19.0,1.0,1.0,1008.0
2015,2,15,5,237.0,2900.0,15.0,1.0,0.9,1008.0
2015,2,15,6,252.0,3400.0,14.0,0.0,1.1,1012.0
2015,2,15,7,288.0,4100.0,6.0,0.0,1.2,1008.0
2015,2,15,8,335.0,5200.0,4.0,2.0,0.9,1013.0
2015,2,15,9,285.0,4600.0,5.0,3.0,0.5,1009.0
2015,2,15,10,280.0,4700.0,6.0,4.0,0.7,1010.0
2015,2,15,11,267.0,4000.0,10.0,5.0,0.8,1010.0
2015,2,15,12,260.0,4500.0,22.0,7.0,0.6,1011.0
2015,2,15,13,277.0,4700.0,25.0,8.0,2.0,1010.0
2015,2,15,14,286.0,4700.0,22.0,7.0,1.5,1008.0
2015,2,15,15,209.0,4600.0,14.0,7.0,1.2,1008.0
2015,2,15,16,132.0,4500.0,15.0,7.0,1.9,1007.0
2015,2,15,17,264.0,4700.0,16.0,7.0,0.8,1011.0
2015,2,15,18,268.0,4700.0,14.0,6.0,1.6,1011.0
2015,2,15,19,261.0,4500.0,12.0,6.0,1.7,1011.0
2015,2,15,20,229.0,4200.0,6.0,5.0,1.2,1011.0
2015,2,15,21,201.0,3700.0,7.0,5.0,0.5,1012.0
2015,2,15,22,205.0,3800.0,4.0,3.0,0.8,1010.0
2015,2,15,23,221.0,4100.0,4.0,3.0,0.9,1010.0
2015,2,16,0,234.0,4600.0,4.0,3.0,0.5,1010.0
2015,2,16,1,238.0,4700.0,4.0,1.0,0.2,1013.0
2015,2,16,2,250.0,4900.0,4.0,1.0,1.1,1011.0
2015,2,16,3,263.0,5000.0,4.0,0.0,0.8,1012.0
2015,2,16,4,279.0,5100.0,4.0,0.0,0.8,1008.0
2015,2,16,5,272.0,5100.0,4.0,0.0,1.0,1012.0
2015,2,16,6,272.0,5400.0,4.0,0.0,0.7,1012.0
2015,2,16,7,254.0,5100.0,3.0,0.0,0.8,1011.0
2015,2,16,8,244.0,5400.0,3.0,1.0,0.4,1008.0
2015,2,16,9,234.0,5500.0,5.0,5.0,0.4,1010.0
2015,2,16,10,252.0,5300.0,10.0,8.0,1.7,1013.0
2015,2,16,11,236.0,4100.0,28.0,10.0,3.2,1009.0
2015,2,16,12,86.0,900.0,67.0,11.0,4.7,1007.0
2015,2,16,13,16.0,400.0,77.0,11.0,3.7,1008.0
2015,2,16,14,20.0,400.0,78.0,12.0,3.7,1007.0
2015,2,16,15,14.0,300.0,82.0,12.0,3.6,1005.0
2015,2,16,16,18.0,200.0,82.0,13.0,2.9,1009.0
2015,2,16,17,11.0,200.0,82.0,12.0,3.3,1011.0
2015,2,16,18,11.0,200.0,77.0,10.0,2.4,1009.0
2015,2,16,19,20.0,500.0,56.0,9.0,2.0,1008.0
2015,2,16,20,16.0,500.0,50.0,7.0,0.5,1010.0
2015,2,16,21,23.0,600.0,47.0,7.0,1.7,1009.0
2015,2,16,22,20.0,600.0,47.0,6.0,1.1,1010.0
2015,2,16,23,18.0,700.0,49.0,4.0,0.7,1012.0
2015,2,17,0,29.0,1000.0,35.0,3.0,0.0,1014.0
2015,2,17,1,27.0,1000.0,31.0,3.0,0.9,1015.0
2015,2,17,2,23.0,900.0,29.0,3.0,1.2,1014.0
2015,2,17,3,25.0,800.0,22.0,3.0,0.7,1015.0
2015,2,17,4,22.0,700.0,29.0,3.0,0.9,1015.0
2015,2,17,5,22.0,1000.0,27.0,3.0,1.4,1011.0
2015,2,17,6,19.0,800.0,36.0,3.0,1.6,1015.0
2015,2,17,7,19.0,1000.0,31.0,3.0,1.7,1016.0
2015,2,17,8,20.0,700.0,37.0,3.0,2.4,1014.0
2015,2,17,9,18.0,600.0,43.0,4.0,2.5,1016.0
2015,2,17,10,21.0,700.0,45.0,6.0,2.5,1016.0
2015,2,17,11,19.0,600.0,53.0,7.0,1.4,1015.0
2015,2,17,12,17.0,500.0,63.0,9.0,2.3,1016.0
2015,2,17,13,16.0,400.0,73.0,9.0,2.5,1013.0
2015,2,17,14,21.0,400.0,77.0,10.0,2.3,1015.0
2015,2,17,15,14.0,400.0,80.0,11.0,3.2,1017.0
2015,2,17,16,17.0,400.0,83.0,12.0,1.4,1013.0
2015,2,17,17,17.0,400.0,81.0,10.0,2.2,1013.0
2015,2,17,18,17.0,500.0,69.0,9.0,0.8,1016.0
2015,2,17,19,30.0,800.0,48.0,7.0,0.6,1016.0
2015,2,17,20,48.0,1100.0,14.0,5.0,0.6,1015.0
2015,2,17,21,87.0,1300.0,4.0,3.0,0.7,1017.0
2015,2,17,22,73.0,1400.0,6.0,3.0,1.0,1018.0
2015,2,17,23,55.0,1700.0,16.0,3.0,0.6,1017.0
2015,2,18,0,50.0,1400.0,20.0,2.0,0.1,1023.0
2015,2,18,1,49.0,1600.0,15.0,1.0,0.1,1020.0
2015,2,18,2,50.0,1700.0,8.0,0.0,1.1,1022.0
2015,2,18,3,41.0,1700.0,24.0,0.0,0.4,1021.0
2015,2,18,4,14.0,800.0,60.0,-1.0,0.2,1018.0
2015,2,18,5,10.0,700.0,53.0,0.0,1.0,1024.0
2015,2,18,6,18.0,1400.0,37.0,2.0,1.0,1023.0
2015,2,18,7,15.0,1000.0,44.0,2.5,0.95,1024.0
2015,2,18,8,12.0,900.0,37.0,3.0,0.9,1025.0
2015,2,18,9,25.0,1200.0,34.0,4.0,2.2,1027.0
2015,2,18,10,22.0,900.0,53.0,5.5,2.8,1026.0
2015,2,18,11,21.0,600.0,65.0,7.0,3.4,1025.0
2015,2,18,12,13.0,500.0,74.0,8.0,2.3,1025.0
2015,2,18,13,11.0,400.0,79.0,9.0,2.5,1024.0
2015,2,18,14,14.0,400.0,83.0,9.0,1.0,1023.0
2015,2,18,15,16.0,400.0,82.0,11.0,1.2,1022.0
2015,2,18,16,17.0,400.0,82.0,10.0,1.9,1020.0
2015,2,18,17,18.0,400.0,83.0,9.0,1.7,1020.0
2015,2,18,18,22.0,400.0,84.0,8.0,1.4,1019.0
2015,2,18,19,48.0,600.0,78.0,7.0,2.0,1020.0
2015,2,18,20,130.0,1100.0,60.0,5.0,1.2,1019.0
2015,2,18,21,238.0,1400.0,55.0,5.0,1.1,1024.0
2015,2,18,22,268.0,1800.0,53.0,4.0,1.6,1024.0
2015,2,18,23,166.0,1200.0,54.0,3.0,1.6,1025.0
2015,2,19,0,190.0,1300.0,38.0,3.0,1.2,1024.0
2015,2,19,1,540.0,1400.0,16.0,3.0,1.2,1025.0
2015,2,19,2,652.0,1500.0,7.0,2.0,0.9,1022.0
2015,2,19,3,574.0,1100.0,10.0,2.0,1.0,1019.0
2015,2,19,4,336.0,1000.0,26.0,1.0,0.7,1019.0
2015,2,19,5,212.0,1300.0,34.0,0.0,0.9,1019.0
2015,2,19,6,190.0,1600.0,29.0,0.0,0.5,1020.0
2015,2,19,7,323.0,2000.0,12.0,0.0,0.9,1022.0
2015,2,19,8,297.0,2000.0,15.0,-1.0,0.7,1021.0
2015,2,19,9,322.0,2600.0,11.0,1.0,0.8,1020.0
2015,2,19,10,419.0,3000.0,13.0,2.0,0.8,1022.0
2015,2,19,11,294.0,2200.0,25.0,4.0,1.4,1024.0
2015,2,19,12,211.0,1600.0,46.0,4.0,1.6,1023.0
2015,2,19,13,192.0,1300.0,68.0,4.0,1.6,1022.0
2015,2,19,14,152.0,1200.0,76.0,5.0,2.7,1019.0
2015,2,19,15,149.0,1200.0,77.0,4.0,4.7,1021.0
2015,2,19,16,168.0,1200.0,66.0,2.0,1.4,1016.0
2015,2,19,17,189.0,1300.0,46.0,2.0,2.0,1018.0
2015,2,19,18,174.0,1200.0,42.0,1.0,2.1,1020.0
2015,2,19,19,175.0,1200.0,43.0,2.0,1.4,1020.0
2015,2,19,20,175.0,1300.0,43.0,2.0,1.2,1015.0
2015,2,19,21,161.0,1200.0,45.0,2.0,1.6,1021.0
2015,2,19,22,156.0,1100.0,46.0,2.0,1.1,1015.0
2015,2,19,23,166.0,1200.0,42.0,2.0,0.9,1020.0
2015,2,20,0,190.0,1300.0,40.0,2.0,1.4,1016.0
2015,2,20,1,203.0,1400.0,39.0,2.0,0.8,1016.0
2015,2,20,2,196.0,1400.0,40.0,2.0,0.9,1016.0
2015,2,20,3,194.0,1500.0,39.0,2.0,1.0,1018.0
2015,2,20,4,167.0,1500.0,35.0,1.0,1.2,1015.0
2015,2,20,5,126.0,1100.0,42.0,1.0,0.7,1013.0
2015,2,20,6,125.0,1300.0,31.0,1.0,0.7,1013.0
2015,2,20,7,141.0,1300.0,28.0,0.7,0.6,1014.6
2015,2,20,8,134.0,1300.0,27.0,1.0,0.5,1013.0
2015,2,20,9,126.0,1200.0,26.0,1.0,1.3,1016.0
2015,2,20,10,129.0,1400.0,18.0,1.0,1.3,1017.0
2015,2,20,11,132.0,1600.0,15.0,1.0,1.1,1015.0
2015,2,20,12,135.0,1600.0,18.0,1.0,0.9,1014.0
2015,2,20,13,143.0,1500.0,20.0,2.0,0.8,1012.0
2015,2,20,14,154.0,1700.0,22.0,2.0,0.9,1012.0
2015,2,20,15,152.0,1800.0,26.0,2.0,0.45,1010.0
2015,2,20,16,143.0,1700.0,28.0,2.0,0.0,1008.0
2015,2,20,17,149.0,1700.0,21.0,2.0,0.7,1013.0
2015,2,20,18,156.0,1700.0,18.0,2.0,0.55,1012.5
2015,2,20,19,169.0,1900.0,12.0,2.0,0.4,1012.0
2015,2,20,20,175.0,2100.0,7.0,1.0,1.1,1009.0
2015,2,20,21,197.0,2200.0,6.0,1.0,0.9,1013.0
2015,2,20,22,195.0,2100.0,4.0,0.7,0.2,1011.8
2015,2,20,23,197.0,2300.0,3.0,1.0,0.9,1008.0
2015,2,21,0,192.0,2100.0,6.0,1.0,0.8,1013.0
2015,2,21,1,193.0,2100.0,7.0,1.0,1.0,1012.0
2015,2,21,2,212.0,2200.0,3.0,1.0,0.6,1008.0
2015,2,21,3,216.0,1800.0,4.0,1.0,0.9,1011.0
2015,2,21,4,204.0,1600.0,12.0,0.8,0.7,1009.0
2015,2,21,5,176.0,1900.0,17.0,1.0,1.4,1007.0
2015,2,21,6,174.0,2100.0,17.0,1.0,1.2,1010.0
2015,2,21,7,179.0,2200.0,15.0,1.0,0.8,1007.0
2015,2,21,8,192.0,2300.0,11.0,1.0,1.2,1007.0
2015,2,21,9,208.0,2500.0,10.0,1.0,0.5,1008.0
2015,2,21,10,193.0,2300.0,12.0,2.0,0.6,1009.0
2015,2,21,11,177.0,2100.0,16.0,2.0,0.9,1009.0
2015,2,21,12,199.0,2200.0,17.0,2.0,1.4500000000000002,1007.0
2015,2,21,13,214.0,2100.0,23.0,2.0,2.0,1005.0
2015,2,21,14,254.0,2400.0,24.0,2.5,1.5,1007.0
2015,2,21,15,276.0,2400.0,29.0,3.0,1.0,1009.0
2015,2,21,16,160.0,1200.0,51.0,3.0,4.7,1006.0
2015,2,21,17,34.0,300.0,72.0,3.0,7.9,1012.0
2015,2,21,18,30.0,300.0,75.0,2.0,2.5,1011.0
2015,2,21,19,20.0,300.0,77.0,1.0,1.3,1015.0
2015,2,21,20,13.0,300.0,82.0,0.5,1.7000000000000002,1014.0
2015,2,21,21,21.0,300.0,77.0,0.0,2.1,1013.0
2015,2,21,22,23.0,300.0,76.0,0.0,3.1,1016.0
2015,2,21,23,12.0,300.0,76.0,-1.0,4.8,1015.0
2015,2,22,0,30.0,300.0,72.0,-2.0,2.5,1016.0
2015,2,22,1,34.0,300.0,73.0,-3.0,4.9,1018.0
2015,2,22,2,35.0,300.0,72.0,-3.5,3.7,1016.5
2015,2,22,3,33.0,300.0,72.0,-4.0,2.5,1015.0
2015,2,22,4,49.0,300.0,69.0,-4.0,1.7,1013.0
2015,2,22,5,50.0,300.0,70.0,-4.0,5.1,1014.0
2015,2,22,6,50.0,400.0,69.0,-4.0,3.1,1016.0
2015,2,22,7,49.0,400.0,67.0,-5.0,2.7,1013.0
2015,2,22,8,34.0,400.0,64.0,-4.0,3.0,1014.0
2015,2,22,9,28.0,400.0,66.0,-2.0,4.4,1018.0
2015,2,22,10,28.0,400.0,66.0,0.0,3.3,1017.0
2015,2,22,11,24.0,400.0,68.0,1.0,3.9,1018.0
2015,2,22,12,23.0,400.0,70.0,2.0,3.5,1016.0
2015,2,22,13,18.0,400.0,70.0,3.0,2.4,1011.0
2015,2,22,14,15.0,400.0,72.0,4.0,3.2,1015.0
2015,2,22,15,18.0,400.0,72.0,5.0,2.5,1013.0
2015,2,22,16,18.0,400.0,73.0,4.0,3.7,1010.0
2015,2,22,17,24.0,400.0,73.0,3.0,3.9,1015.0
2015,2,22,18,24.0,400.0,72.0,3.0,1.8,1013.0
2015,2,22,19,28.0,500.0,66.0,2.0,1.4,1014.0
2015,2,22,20,24.0,500.0,66.0,2.0,2.2,1015.0
2015,2,22,21,21.0,600.0,62.0,1.0,1.8,1016.0
2015,2,22,22,29.0,800.0,54.0,0.0,0.7,1016.0
2015,2,22,23,42.0,900.0,44.0,0.0,0.8,1015.0
2015,2,23,0,36.0,1300.0,27.0,1.0,1.0,1015.0
2015,2,23,1,29.0,1200.0,28.0,-1.0,0.4,1013.0
2015,2,23,2,25.0,1100.0,21.0,-1.0,0.9,1013.0
2015,2,23,3,28.0,800.0,20.0,-4.0,0.7,1016.0
2015,2,23,4,25.0,1000.0,21.0,-5.0,0.6,1015.0
2015,2,23,5,37.0,2200.0,11.0,-5.0,1.0,1013.0
2015,2,23,6,30.0,1900.0,13.0,-4.0,0.1,1013.0
2015,2,23,7,26.0,1800.0,8.0,-6.0,0.8,1015.0
2015,2,23,8,39.0,2000.0,5.0,-4.0,0.7,1013.0
2015,2,23,9,36.0,1700.0,11.0,0.0,0.7,1012.0
2015,2,23,10,55.0,1400.0,25.0,2.0,1.1,1013.0
2015,2,23,11,42.0,1100.0,39.0,3.0,1.4,1014.0
2015,2,23,12,38.0,800.0,50.0,4.0,1.6,1013.0
2015,2,23,13,41.0,700.0,66.0,5.6,2.6,1012.6
2015,2,23,14,40.0,600.0,78.0,6.0,2.2,1012.0
2015,2,23,15,39.0,600.0,83.0,6.0,3.1,1008.0
2015,2,23,16,42.0,600.0,83.0,5.0,2.4,1007.0
2015,2,23,17,41.0,600.0,84.0,5.0,2.9,1010.0
2015,2,23,18,52.0,700.0,83.0,4.0,1.5,1009.0
2015,2,23,19,76.0,1000.0,74.0,3.1,1.3,1010.5
2015,2,23,20,120.0,1400.0,40.0,3.0,1.1,1012.0
2015,2,23,21,228.0,1300.0,31.0,0.9,1.2,1010.4
2015,2,23,22,224.0,1600.0,27.0,0.2,0.5,1010.3
2015,2,23,23,178.0,1800.0,24.0,-1.0,0.0,1008.0
2015,2,24,0,172.0,2000.0,25.0,-1.9,0.5,1009.6
2015,2,24,1,187.0,2800.0,8.0,-2.0,0.0,1006.0
2015,2,24,2,170.0,2800.0,4.0,-2.4,0.5,1009.0
2015,2,24,3,130.0,2800.0,5.0,-2.0,0.6,1008.0
2015,2,24,4,111.0,2400.0,14.0,-3.0,0.5,1009.0
2015,2,24,5,143.0,2700.0,2.0,-4.0,0.8,1011.0
2015,2,24,6,146.0,2500.0,2.0,-4.1,0.4,1008.2
2015,2,24,7,135.0,2400.0,2.0,-4.2,0.6,1007.9
2015,2,24,8,117.0,2500.0,3.0,-3.0,0.2,1005.0
2015,2,24,9,116.0,2100.0,9.0,0.0,0.5,1010.0
2015,2,24,10,108.0,2000.0,19.0,3.0,1.2,1007.0
2015,2,24,11,117.0,2000.0,30.0,2.6,2.4,1008.0
2015,2,24,12,129.0,2000.0,35.0,4.0,2.0,1007.1
2015,2,24,13,137.0,1900.0,44.0,5.1,2.4,1006.1
2015,2,24,14,130.0,1800.0,60.0,6.7,1.4,1004.8
2015,2,24,15,143.0,1800.0,62.0,7.5,1.1,1004.6
2015,2,24,16,158.0,2000.0,57.0,7.4,1.6,1004.5
2015,2,24,17,185.0,2200.0,56.0,6.5,1.3,1005.0
2015,2,24,18,198.0,2200.0,60.0,5.0,0.6,1007.0
2015,2,24,19,216.0,2200.0,52.0,4.6,0.8,1006.7
2015,2,24,20,223.0,2300.0,37.0,4.2,0.6,1007.0
